"X","Y","FID","Unique_ID","Date","Time_Start","Latitude","Longitude","Type_of_observation","Scientific_name","Common_name","Number","year","month"
351154.0997,5741244.907,10219,10229,2001-08-08,"",-38.464699,145.2939,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
275361.8446,5801635.655,10220,10230,2001-08-11,"",-37.905102,144.4449,"Incidental","Neobatrachus sudellae","Common Spadefoot Toad","unknown","2001","08"
275361.8446,5801635.655,10221,10231,2001-08-11,"",-37.905102,144.4449,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
275361.8446,5801635.655,10222,10232,2001-08-11,"",-37.905102,144.4449,"Incidental","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","08"
299462.2376,5814941.467,10223,10233,2001-08-16,"",-37.790901,144.722504,"Incidental","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","08"
335956.3243,5793237.564,10224,10234,2001-08-19,"",-37.993698,145.131805,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
335859.8561,5791437.131,10225,10235,2001-08-19,"",-38.009899,145.130295,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
305302.4311,5819445.55,10226,10236,2001-08-23,"",-37.751598,144.789993,"Tile (roof) census","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","08"
319957.5475,5833444.51,10227,10237,2001-08-24,"",-37.628502,144.959701,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","08"
320355.0961,5833442.151,10228,10238,2001-08-24,"",-37.628601,144.964203,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
348155.4737,5807137.225,10229,10239,2001-08-24,"",-37.870602,145.273605,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
348155.4737,5807137.225,10230,10240,2001-08-24,"",-37.870602,145.273605,"Incidental","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","08"
316054.4266,5810943.92,10231,10241,2001-08-31,"",-37.830399,144.909805,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","08"
338858.1028,5749445.028,10232,10242,2001-09-01,"",-38.388699,145.154907,"Frog Census","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2001","09"
338858.1028,5749445.028,10233,10243,2001-09-01,"",-38.388699,145.154907,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
338858.1028,5749445.028,10234,10244,2001-09-01,"",-38.388699,145.154907,"Frog Census","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
338858.1028,5749445.028,10235,10245,2001-09-01,"",-38.388699,145.154907,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","09"
329792.5886,5750024.3,10236,10246,2001-09-01,"",-38.381802,145.0513,"Frog Census","Litoria verreauxii (ssp. unknown)","Whistling Tree Frog","unknown","2001","09"
329792.5886,5750024.3,10237,10247,2001-09-01,"",-38.381802,145.0513,"Frog Census","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
329792.5886,5750024.3,10238,10248,2001-09-01,"",-38.381802,145.0513,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","09"
329792.5886,5750024.3,10239,10249,2001-09-01,"",-38.381802,145.0513,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
317158.9409,5750236.377,10240,10250,2001-09-01,"",-38.377399,144.906799,"Frog Census","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2001","09"
317158.9409,5750236.377,10241,10251,2001-09-01,"",-38.377399,144.906799,"Frog Census","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
317158.9409,5750236.377,10242,10252,2001-09-01,"",-38.377399,144.906799,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","09"
317158.9409,5750236.377,10243,10253,2001-09-01,"",-38.377399,144.906799,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
353710.8144,5813343.022,10244,10254,2001-09-01,"",-37.815601,145.337997,"Incidental","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
310159.2746,5832937.144,10245,10255,2001-09-02,"",-37.6311,144.848602,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
314261.4255,5750036.638,10246,10256,2001-09-02,"",-38.378601,144.873596,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
314261.4255,5750036.638,10247,10257,2001-09-02,"",-38.378601,144.873596,"Incidental","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","09"
322260.818,5813045.623,10248,10258,2001-09-03,"",-37.812698,144.980804,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
295057.8848,5823738.286,10249,10259,2001-09-03,"",-37.710701,144.675003,"Incidental","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
295659.0893,5822942.838,10250,10260,2001-09-04,"",-37.717999,144.681595,"Incidental","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
295659.0893,5822942.838,10251,10261,2001-09-04,"",-37.717999,144.681595,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
300954.8509,5808937.599,10252,10262,2001-09-05,"",-37.845299,144.737793,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
305302.4311,5819445.55,10253,10263,2001-09-08,"",-37.751598,144.789993,"Tile (roof) census","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
350659.951,5824743.331,10254,10264,2001-09-10,"",-37.712398,145.305695,"Incidental","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
350659.951,5824743.331,10255,10265,2001-09-10,"",-37.712398,145.305695,"Incidental","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
345458.9424,5828943.227,10256,10266,2001-09-11,"",-37.673698,145.247604,"Spotlighting","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
345458.9424,5828943.227,10257,10267,2001-09-11,"",-37.673698,145.247604,"Spotlighting","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
345458.9424,5828943.227,10258,10268,2001-09-11,"",-37.673698,145.247604,"Spotlighting","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322557.9817,5833245.771,10259,10269,2001-09-17,"",-37.630798,144.989105,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
335859.8561,5791437.131,10260,10270,2001-09-17,"",-38.009899,145.130295,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
335956.3243,5793237.564,10261,10271,2001-09-17,"",-37.993698,145.131805,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
335661.3209,5793442.563,10262,10272,2001-09-17,"",-37.991798,145.128494,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
335661.3209,5793442.563,10263,10273,2001-09-17,"",-37.991798,145.128494,"General observations","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","09"
319860.6423,5833442.401,10264,10274,2001-09-18,"",-37.628502,144.958603,"General observations","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
319957.5475,5833444.51,10265,10275,2001-09-18,"",-37.628502,144.959701,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
319957.5475,5833444.51,10266,10276,2001-09-18,"",-37.628502,144.959701,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
319957.5475,5833444.51,10267,10277,2001-09-18,"",-37.628502,144.959701,"General observations","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
319855.5382,5833242.791,10268,10278,2001-09-18,"",-37.630299,144.958496,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
321259.4426,5833239.812,10269,10279,2001-09-19,"",-37.6306,144.974396,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
321259.4426,5833239.812,10270,10280,2001-09-19,"",-37.6306,144.974396,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
319857.7151,5833142.922,10271,10281,2001-09-19,"",-37.631199,144.958496,"General observations","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
322354.6557,5833241.412,10272,10282,2001-09-20,"",-37.630798,144.986801,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322056.4942,5833134.983,10273,10283,2001-09-20,"",-37.631699,144.983398,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
319855.5382,5833242.791,10274,10284,2001-09-20,"",-37.630299,144.958496,"General observations","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","09"
321955.062,5833343.731,10275,10285,2001-09-20,"",-37.629799,144.9823,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
321257.2905,5833339.682,10276,10286,2001-09-20,"",-37.6297,144.974396,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
320659.9862,5833237.832,10277,10287,2001-09-20,"",-37.630501,144.967606,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
321959.3581,5833143.992,10278,10288,2001-09-21,"",-37.631599,144.9823,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322056.4942,5833134.983,10279,10289,2001-09-21,"",-37.631699,144.983398,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
355857.8426,5747635.517,10280,10290,2001-09-21,"",-38.407902,145.349106,"General observations","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","09"
356155.2125,5750538.076,10281,10291,2001-09-21,"",-38.381802,145.353104,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
310159.2746,5832937.144,10282,10292,2001-09-22,"",-37.6311,144.848602,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
331357.3943,5798938.414,10283,10293,2001-09-22,"",-37.941502,145.080795,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
331357.3943,5798938.414,10284,10294,2001-09-22,"",-37.941502,145.080795,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322661.632,5832937.154,10285,10295,2001-09-24,"",-37.633598,144.990204,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322661.632,5832937.154,10286,10296,2001-09-24,"",-37.633598,144.990204,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
321057.4442,5833235.443,10287,10297,2001-09-24,"",-37.6306,144.972107,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322453.7872,5833143.512,10288,10298,2001-09-26,"",-37.631699,144.9879,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
322557.9817,5833245.771,10289,10299,2001-09-26,"",-37.630798,144.989105,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322754.34,5833138.523,10290,10300,2001-09-26,"",-37.631802,144.991303,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322557.9817,5833245.771,10291,10301,2001-09-26,"",-37.630798,144.989105,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
322461.0848,5833243.691,10292,10302,2001-09-26,"",-37.630798,144.988007,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
319957.5475,5833444.51,10293,10303,2001-09-28,"",-37.628502,144.959701,"General observations","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
319957.5475,5833444.51,10294,10304,2001-09-28,"",-37.628502,144.959701,"General observations","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
374061.855,5828141.05,10295,10305,2001-09-28,"",-37.685299,145.571701,"Spotlighting","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
321255.13,5833439.651,10296,10306,2001-09-29,"",-37.628799,144.974396,"General observations","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","09"
319957.5475,5833444.51,10297,10307,2001-09-29,"",-37.628502,144.959701,"General observations","Litoria raniformis","Growling Grass Frog","unknown","2001","09"
374061.855,5828141.05,10298,10308,2001-09-29,"",-37.685299,145.571701,"Spotlighting","Crinia signifera","Eastern Common Froglet","unknown","2001","09"
324028.0343,5756014.971,10299,10309,2001-10-01,"",-38.32673,144.986834,"Frog Census","Crinia signifera","Eastern Common Froglet","unknown","2001","10"
324028.0343,5756014.971,10300,10310,2001-10-01,"",-38.32673,144.986834,"Frog Census","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2001","10"
360831.0185,5785664.956,10301,10311,2001-10-01,"",-38.066081,145.413508,"Frog Census","Litoria raniformis","Growling Grass Frog","unknown","2001","10"
360831.0185,5785664.956,10302,10312,2001-10-01,"",-38.066081,145.413508,"Frog Census","Litoria raniformis","Growling Grass Frog","unknown","2001","10"
326279.0096,5796303.01,10303,10313,2001-10-01,"",-37.964284,145.022396,"Frog Census","Crinia signifera","Eastern Common Froglet","unknown","2001","10"
326279.0096,5796303.01,10304,10314,2001-10-01,"",-37.964284,145.022396,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","10"
326279.0096,5796303.01,10305,10315,2001-10-01,"",-37.964284,145.022396,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
326279.0096,5796303.01,10306,10316,2001-10-01,"",-37.964284,145.022396,"Frog Census","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2001","10"
326279.0096,5796303.01,10307,10317,2001-10-01,"",-37.964284,145.022396,"Frog Census","Litoria peronii","Peron's Tree Frog","unknown","2001","10"
326650.9714,5797127.982,10308,10318,2001-10-01,"",-37.956924,145.026827,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","10"
326650.9714,5797127.982,10309,10319,2001-10-01,"",-37.956924,145.026827,"Frog Census","Limnodynastes peronii","Striped Marsh Frog","unknown","2001","10"
327040.9916,5797136.021,10310,10320,2001-10-01,"",-37.956926,145.031266,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","10"
344999.9705,5814590.038,10311,10321,2001-10-01,"",-37.802929,145.239341,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
334291.9665,5804605.95,10312,10322,2001-10-01,"",-37.890988,145.115478,"Frog Census","Limnodynastes peronii","Striped Marsh Frog","unknown","2001","10"
330358.0144,5806145.957,10313,10323,2001-10-01,"",-37.876391,145.071124,"Frog Census","Limnodynastes peronii","Striped Marsh Frog","unknown","2001","10"
334629.9802,5807053.982,10314,10324,2001-10-01,"",-37.868997,145.119881,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","10"
334629.9802,5807053.982,10315,10325,2001-10-01,"",-37.868997,145.119881,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
334629.9802,5807053.982,10316,10326,2001-10-01,"",-37.868997,145.119881,"Frog Census","Limnodynastes peronii","Striped Marsh Frog","unknown","2001","10"
372644.9633,5798517.98,10317,10327,2001-10-01,"",-37.952016,145.550425,"Frog Census","Crinia signifera","Eastern Common Froglet","unknown","2001","10"
372644.9633,5798517.98,10318,10328,2001-10-01,"",-37.952016,145.550425,"Frog Census","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2001","10"
372644.9633,5798517.98,10319,10329,2001-10-01,"",-37.952016,145.550425,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
372644.9633,5798517.98,10320,10330,2001-10-01,"",-37.952016,145.550425,"Frog Census","Litoria verreauxii verreauxii","Whistling Tree Frog","unknown","2001","10"
350225.0074,5807388.044,10321,10331,2001-10-01,"",-37.868685,145.297177,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
354219.047,5803001.997,10322,10332,2001-10-01,"",-37.908848,145.341682,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
354219.047,5803001.997,10323,10333,2001-10-01,"",-37.908848,145.341682,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
354219.047,5803001.997,10324,10334,2001-10-01,"",-37.908848,145.341682,"Frog Census","Litoria ewingii","Southern Brown Tree Frog","unknown","2001","10"
